"Order Type","Sales Organization","Distribution Channel",Division,"Document Date","Billing Date",Sold-To,"Customer Tax Class","Document Currency",Reference,"Vessel Visit","Billed Services","Item Number","Material Code","Order Quantity","Sales Unit","Alternate Quantity","Condition Type",Price,"Condition Unit",Currency,"Forex Rate","Profit Center",PM,Activity,Route,TR,RV,GS
ZPSO,3200,20,31,"=""08/12/2026""","=""08/12/2026""",,0,PHP,"ABC Pantukan Box Bananas - 2",,"Hauling Containerized Bananas",10,FS00000002,1,TRP,1004,PR00,13453,0,PHP,,3200010050,"=""104""",,"=""253""","=""149""",,"=""118"""
ZPSO,3200,20,31,"=""08/12/2026""","=""08/12/2026""",,0,PHP,"ABC Pantukan Box Bananas - 2",,"Hauling Containerized Bananas",20,FS00000002,1,TRP,1000,PR00,13453,0,PHP,,3200010050,"=""037""",,"=""253""","=""167""",,"=""061"""
ZPSO,3200,20,31,"=""08/12/2026""","=""08/12/2026""",,0,PHP,"ABC Pantukan Box Bananas - 2",,"Hauling Containerized Bananas",30,FS00000002,1,TRP,1540,PR00,13453,0,PHP,,3200010050,"=""037""",,"=""255""","=""130""",,"=""021"""
ZPSO,3200,20,31,"=""08/12/2026""","=""08/12/2026""",,0,PHP,"ABC Pantukan Box Bananas - 2",,"Hauling Containerized Bananas",40,FS00000002,1,TRP,1540,PR00,13453,0,PHP,,3200010050,"=""104""",,"=""255""","=""149""",,"=""118"""
ZPSO,3200,20,31,"=""08/12/2026""","=""08/12/2026""",,0,PHP,"ABC Pantukan Box Bananas - 2",,"Hauling Containerized Bananas",50,FS00000002,1,TRP,1540,PR00,13453,0,PHP,,3200010050,"=""037""",,"=""255""","=""161""",,"=""079"""
