"Order Type","Sales Organization","Distribution Channel",Division,"Document Date","Billing Date",Sold-To,"Customer Tax Class","Document Currency",Reference,"Vessel Visit","Billed Services","Item Number","Material Code","Order Quantity","Sales Unit","Alternate Quantity","Condition Type",Price,"Condition Unit",Currency,"Forex Rate","Profit Center",PM,Activity,Route,TR,RV,GS
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",10,FS00000002,1,TRP,1320,PR00,148494.89,1000,USD,62.487,3200010010,"=""191""",,"=""216""","=""389""",,"=""109"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",20,FS00000002,1,TRP,1122,PR00,185094.5,1000,USD,62.487,3200010010,"=""145""",,"=""216""","=""268""",,"=""092"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",30,FS00000002,1,TRP,1320,PR00,148494.89,1000,USD,62.487,3200010010,"=""162""",,"=""214""","=""266""",,"=""147"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",40,FS00000002,1,TRP,1126,PR00,185094.5,1000,USD,62.487,3200010010,"=""198""",,"=""216""","=""060""",,"=""094"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",50,FS00000002,1,TRP,1110,PR00,185094.5,1000,USD,62.487,3200010010,"=""191""",,"=""216""","=""323""",,"=""109"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",60,FS00000002,1,TRP,1040,PR00,185094.5,1000,USD,62.487,3200010010,"=""088""",,"=""242""","=""282""",,"=""130"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",70,FS00000002,1,TRP,1320,PR00,148494.89,1000,USD,62.487,3200010010,"=""198""",,"=""216""","=""419""",,"=""094"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",80,FS00000002,1,TRP,1070,PR00,185094.5,1000,USD,62.487,3200010010,"=""162""",,"=""238""","=""340""",,"=""147"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",90,FS00000002,1,TRP,1320,PR00,148494.89,1000,USD,62.487,3200010010,"=""191""",,"=""216""","=""389""",,"=""109"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",100,FS00000002,1,TRP,1070,PR00,185094.5,1000,USD,62.487,3200010010,"=""162""",,"=""238""","=""059""",,"=""147"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",110,FS00000002,1,TRP,1120,PR00,185094.5,1000,USD,62.487,3200010010,"=""198""",,"=""216""","=""268""",,"=""094"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",120,FS00000002,1,TRP,1010,PR00,185094.5,1000,USD,62.487,3200010010,"=""185""",,"=""230""","=""257""",,"=""009"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",130,FS00000002,1,TRP,1100,PR00,185094.5,1000,USD,62.487,3200010010,"=""185""",,"=""220""","=""258""",,"=""064"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",140,FS00000002,1,TRP,1048,PR00,185094.5,1000,USD,62.487,3200010010,"=""190""",,"=""240""","=""267""",,"=""081"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",150,FS00000002,1,TRP,1086,PR00,185094.5,1000,USD,62.487,3200010010,"=""171""",,"=""216""","=""060""",,"=""053"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",160,FS00000002,1,TRP,1320,PR00,148494.89,1000,USD,62.487,3200010010,"=""191""",,"=""216""","=""419""",,"=""109"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",170,FS00000002,1,TRP,1110,PR00,185094.5,1000,USD,62.487,3200010010,"=""150""",,"=""203""","=""126""",,"=""004"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",180,FS00000002,1,TRP,1036,PR00,185094.5,1000,USD,62.487,3200010010,"=""157""",,"=""242""","=""282""",,"=""065"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",190,FS00000002,1,TRP,1116,PR00,185094.5,1000,USD,62.487,3200010010,"=""183""",,"=""240""","=""099""",,"=""007"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",200,FS00000002,1,TRP,1030,PR00,185094.5,1000,USD,62.487,3200010010,"=""134""",,"=""222""","=""383""",,"=""031"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",210,FS00000002,1,TRP,1070,PR00,185094.5,1000,USD,62.487,3200010010,"=""180""",,"=""234""","=""121""",,"=""067"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",220,FS00000002,1,TRP,1320,PR00,148494.89,1000,USD,62.487,3200010010,"=""162""",,"=""214""","=""266""",,"=""147"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",230,FS00000002,1,TRP,1100,PR00,185094.5,1000,USD,62.487,3200010010,"=""185""",,"=""220""","=""258""",,"=""064"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",240,FS00000002,1,TRP,1088,PR00,185094.5,1000,USD,62.487,3200010010,"=""169""",,"=""238""","=""340""",,"=""123"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",250,FS00000002,1,TRP,1100,PR00,185094.5,1000,USD,62.487,3200010010,"=""182""",,"=""236""","=""165""",,"=""155"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",260,FS00000002,1,TRP,1230,PR00,148494.89,1000,USD,62.487,3200010010,"=""171""",,"=""216""","=""323""",,"=""053"""
ZPSO,3200,20,31,"=""09/14/2026""","=""09/14/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 5",,"Hauling Containerized Bananas",270,FS00000002,1,TRP,1090,PR00,185094.5,1000,USD,62.487,3200010010,"=""180""",,"=""234""","=""135""",,"=""091"""
