"Order Type","Sales Organization","Distribution Channel",Division,"Document Date","Billing Date",Sold-To,"Customer Tax Class","Document Currency",Reference,"Vessel Visit","Billed Services","Item Number","Material Code","Order Quantity","Sales Unit","Alternate Quantity","Condition Type",Price,"Condition Unit",Currency,"Forex Rate","Profit Center",PM,Activity,Route,TR,RV,GS
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",10,FS00000002,1,TRP,1140,PR00,166575.99,1000,USD,62.494,3200010010,"=""186""",,"=""214""","=""285""",,"=""075"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",20,FS00000002,1,TRP,1060,PR00,166575.99,1000,USD,62.494,3200010010,"=""158""",,"=""206""","=""415""",,"=""010"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",30,FS00000002,1,TRP,1156,PR00,166575.99,1000,USD,62.494,3200010010,"=""186""",,"=""214""","=""266""",,"=""075"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",40,FS00000002,1,TRP,1158,PR00,166575.99,1000,USD,62.494,3200010010,"=""186""",,"=""214""","=""285""",,"=""075"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",50,FS00000002,1,TRP,1020,PR00,166575.99,1000,USD,62.494,3200010010,"=""158""",,"=""206""","=""415""",,"=""010"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",60,FS00000002,1,TRP,1136,PR00,166575.99,1000,USD,62.494,3200010010,"=""162""",,"=""214""","=""266""",,"=""147"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",70,FS00000002,1,TRP,680,PR00,166575.99,1000,USD,62.494,3200010010,"=""186""",,"=""214""","=""285""",,"=""075"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",80,FS00000002,1,TRP,742,PR00,166575.99,1000,USD,62.494,3200010010,"=""162""",,"=""214""","=""266""",,"=""147"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",90,FS00000002,1,TRP,1104,PR00,185073.77,1000,USD,62.494,3200010010,"=""180""",,"=""234""","=""135""",,"=""091"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",100,FS00000002,1,TRP,1046,PR00,185073.77,1000,USD,62.494,3200010010,"=""198""",,"=""216""","=""268""",,"=""094"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",110,FS00000002,1,TRP,1156,PR00,185073.77,1000,USD,62.494,3200010010,"=""186""",,"=""214""","=""285""",,"=""075"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",120,FS00000002,1,TRP,1320,PR00,148478.25,1000,USD,62.494,3200010010,"=""190""",,"=""240""","=""151""",,"=""102"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",130,FS00000002,1,TRP,1140,PR00,185073.77,1000,USD,62.494,3200010010,"=""162""",,"=""214""","=""266""",,"=""147"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",140,FS00000002,1,TRP,1156,PR00,185073.77,1000,USD,62.494,3200010010,"=""186""",,"=""214""","=""285""",,"=""075"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",150,FS00000002,1,TRP,1132,PR00,185073.77,1000,USD,62.494,3200010010,"=""198""",,"=""216""","=""323""",,"=""094"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",160,FS00000002,1,TRP,1094,PR00,185073.77,1000,USD,62.494,3200010010,"=""131""",,"=""230""","=""257""",,"=""028"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",170,FS00000002,1,TRP,1122,PR00,185073.77,1000,USD,62.494,3200010010,"=""162""",,"=""234""","=""121""",,"=""147"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",180,FS00000002,1,TRP,1140,PR00,185073.77,1000,USD,62.494,3200010010,"=""180""",,"=""234""","=""135""",,"=""091"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",190,FS00000002,1,TRP,1320,PR00,148478.25,1000,USD,62.494,3200010010,"=""190""",,"=""240""","=""267""",,"=""081"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",200,FS00000002,1,TRP,1320,PR00,148478.25,1000,USD,62.494,3200010010,"=""171""",,"=""216""","=""419""",,"=""053"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",210,FS00000002,1,TRP,1036,PR00,185073.77,1000,USD,62.494,3200010010,"=""153""",,"=""222""","=""383""",,"=""099"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",220,FS00000002,1,TRP,1144,PR00,185073.77,1000,USD,62.494,3200010010,"=""180""",,"=""234""","=""121""",,"=""067"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",230,FS00000002,1,TRP,1320,PR00,148478.25,1000,USD,62.494,3200010010,"=""190""",,"=""240""","=""151""",,"=""081"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",240,FS00000002,1,TRP,1070,PR00,185073.77,1000,USD,62.494,3200010010,"=""162""",,"=""220""","=""258""",,"=""064"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",250,FS00000002,1,TRP,1088,PR00,185073.77,1000,USD,62.494,3200010010,"=""164""",,"=""203""","=""126""",,"=""112"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",260,FS00000002,1,TRP,1096,PR00,185073.77,1000,USD,62.494,3200010010,"=""135""",,"=""206""","=""092""",,"=""032"""
ZPSO,3200,20,31,"=""09/08/2026""","=""09/08/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 2",,"Hauling Containerized Bananas",270,FS00000002,1,TRP,1052,PR00,185073.77,1000,USD,62.494,3200010010,"=""159""",,"=""242""","=""282""",,"=""022"""
