"Order Type","Sales Organization","Distribution Channel",Division,"Document Date","Billing Date",Sold-To,"Customer Tax Class","Document Currency",Reference,"Vessel Visit","Billed Services","Item Number","Material Code","Order Quantity","Sales Unit","Alternate Quantity","Condition Type",Price,"Condition Unit",Currency,"Forex Rate","Profit Center",PM,Activity,Route,TR,RV,GS
ZPSO,3200,30,31,"=""09/09/2026""","=""09/09/2026""",IC2000,0,PHP,"TDC Goodfarmer Box Bananas - 2",,"Hauling Containerized Bananas",10,FS00000002,1,TRP,1540,PR00,10087,1,PHP,,3200010090,"=""158""",P01,"=""206""","=""276""",,"=""010"""
ZPSO,3200,30,31,"=""09/09/2026""","=""09/09/2026""",IC2000,0,PHP,"TDC Goodfarmer Box Bananas - 2",,"Hauling Containerized Bananas",20,FS00000002,1,TRP,1540,PR00,10087,1,PHP,,3200010090,"=""131""",P01,"=""230""","=""209""",,"=""028"""
ZPSO,3200,30,31,"=""09/09/2026""","=""09/09/2026""",IC2000,0,PHP,"TDC Goodfarmer Box Bananas - 2",,"Hauling Containerized Bananas",30,FS00000002,1,TRP,1540,PR00,10087,1,PHP,,3200010090,"=""158""",P01,"=""206""","=""276""",,"=""010"""
ZPSO,3200,30,31,"=""09/09/2026""","=""09/09/2026""",IC2000,0,PHP,"TDC Goodfarmer Box Bananas - 2",,"Hauling Containerized Bananas",40,FS00000002,1,TRP,1540,PR00,10087,1,PHP,,3200010090,"=""131""",P01,"=""230""","=""120""",,"=""028"""
ZPSO,3200,30,31,"=""09/09/2026""","=""09/09/2026""",IC2000,0,PHP,"TDC Goodfarmer Box Bananas - 2",,"Hauling Containerized Bananas",50,FS00000002,1,TRP,1540,PR00,10609,1,PHP,,3200010090,"=""131""",P01,"=""230""","=""413""",,"=""028"""
ZPSO,3200,30,31,"=""09/09/2026""","=""09/09/2026""",IC2000,0,PHP,"TDC Goodfarmer Box Bananas - 2",,"Hauling Containerized Bananas",60,FS00000002,1,TRP,1540,PR00,10609,1,PHP,,3200010090,"=""157""",P01,"=""242""","=""289""",,"=""065"""
ZPSO,3200,30,31,"=""09/09/2026""","=""09/09/2026""",IC2000,0,PHP,"TDC Goodfarmer Box Bananas - 2",,"Hauling Containerized Bananas",70,FS00000002,1,TRP,1540,PR00,10609,1,PHP,,3200010090,"=""140""",P01,"=""246""","=""213""",,"=""013"""
ZPSO,3200,30,31,"=""09/09/2026""","=""09/09/2026""",IC2000,0,PHP,"TDC Goodfarmer Box Bananas - 2",,"Hauling Containerized Bananas",80,FS00000002,1,TRP,1540,PR00,10609,1,PHP,,3200010090,"=""157""",P01,"=""242""","=""259""",,"=""065"""
ZPSO,3200,30,31,"=""09/09/2026""","=""09/09/2026""",IC2000,0,PHP,"TDC Goodfarmer Box Bananas - 2",,"Hauling Containerized Bananas",90,FS00000002,1,TRP,1540,PR00,10609,1,PHP,,3200010090,"=""132""",P01,"=""206""","=""216""",,"=""029"""
ZPSO,3200,30,31,"=""09/09/2026""","=""09/09/2026""",IC2000,0,PHP,"TDC Goodfarmer Box Bananas - 2",,"Hauling Containerized Bananas",100,FS00000002,1,TRP,1540,PR00,10609,1,PHP,,3200010090,"=""132""",P01,"=""206""","=""090""",,"=""029"""
