"Order Type","Sales Organization","Distribution Channel",Division,"Document Date","Billing Date",Sold-To,"Customer Tax Class","Document Currency",Reference,"Vessel Visit","Billed Services","Item Number","Material Code","Order Quantity","Sales Unit","Alternate Quantity","Condition Type",Price,"Condition Unit",Currency,"Forex Rate","Profit Center",PM,Activity,Route,TR,RV,GS
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 3",,"Hauling Containerized Bananas",10,FS00000002,1,TRP,1060,PR00,169360.26,1000,USD,62.494,3200010010,"=""139""",,"=""230""","=""268""",,"=""068"""
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 3",,"Hauling Containerized Bananas",20,FS00000002,1,TRP,1080,PR00,166575.99,1000,USD,62.494,3200010010,"=""185""",,"=""220""","=""258""",,"=""064"""
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 3",,"Hauling Containerized Bananas",30,FS00000002,1,TRP,1121,PR00,166575.99,1000,USD,62.494,3200010010,"=""153""",,"=""222""","=""383""",,"=""099"""
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 3",,"Hauling Containerized Bananas",40,FS00000002,1,TRP,400,PR00,166575.99,1000,USD,62.494,3200010010,"=""125""",,"=""236""","=""087""",,"=""078"""
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 3",,"Hauling Containerized Bananas",50,FS00000002,1,TRP,1126,PR00,185073.77,1000,USD,62.494,3200010010,"=""191""",,"=""216""","=""268""",,"=""109"""
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 3",,"Hauling Containerized Bananas",60,FS00000002,1,TRP,1095,PR00,185073.77,1000,USD,62.494,3200010010,"=""183""",,"=""240""","=""107""",,"=""007"""
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 3",,"Hauling Containerized Bananas",70,FS00000002,1,TRP,1320,PR00,148478.25,1000,USD,62.494,3200010010,"=""186""",,"=""214""","=""266""",,"=""075"""
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 3",,"Hauling Containerized Bananas",80,FS00000002,1,TRP,1320,PR00,148478.25,1000,USD,62.494,3200010010,"=""191""",,"=""216""","=""389""",,"=""109"""
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 3",,"Hauling Containerized Bananas",90,FS00000002,1,TRP,1116,PR00,185073.77,1000,USD,62.494,3200010010,"=""186""",,"=""214""","=""285""",,"=""075"""
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 3",,"Hauling Containerized Bananas",100,FS00000002,1,TRP,1320,PR00,148478.25,1000,USD,62.494,3200010010,"=""183""",,"=""240""","=""267""",,"=""007"""
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 3",,"Hauling Containerized Bananas",110,FS00000002,1,TRP,1140,PR00,185073.77,1000,USD,62.494,3200010010,"=""135""",,"=""206""","=""415""",,"=""032"""
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 3",,"Hauling Containerized Bananas",120,FS00000002,1,TRP,1104,PR00,185073.77,1000,USD,62.494,3200010010,"=""190""",,"=""240""","=""107""",,"=""081"""
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10000013,0,USD,"Dole Asia TDC Reefer Vans - 3",,"Hauling Containerized Bananas",130,FS00000002,1,TRP,1064,PR00,185073.77,1000,USD,62.494,3200010010,"=""162""",,"=""220""","=""258""",,"=""064"""
